Name;ISIN;Symbol;Market;"Trading Currency";Open;High;Low;Last;"Last Date/Time";"Time Zone";Volume;Turnover 1000MERCIS;FR0010285965;ALMIL;"Euronext Growth Paris";EUR;30,00;30,10;30,00;30,00;"12/04/2022 16:07";CET;19561;586869,70
FAGRON;BE0003874915;FAGR;"Euronext Brussels, Amsterdam";EUR;17,50;17,63;17,20;17,54;"12/04/2022 17:35";CET;185470;3239601,67
"FAIFEY INVEST";ES0105553004;MLECE;"Euronext Access Paris";EUR;19,80;19,80;19,80;19,80;"29/07/2021 00:00";CET;-;-
FARMINVESTE;PTFNV1AM0002;MLFMV;"Euronext Access Lisbon";EUR;1,10;1,10;1,10;1,10;"11/04/2022 21:21";BST;120;132,00
"FASHION B AIR";FR0004034593;ALFBA;"Euronext Growth Paris";EUR;0,408;0,408;0,408;0,408;"12/04/2022 09:00";CET;100;40,80
FASTNED;NL0013654809;FAST;"Euronext Amsterdam";EUR;37,00;37,88;35,36;37,02;"12/04/2022 17:35";CET;35195;1287017,54
FAURECIA;FR0000121147;EO;"Euronext Paris";EUR;22,25;22,96;21,97;22,70;"12/04/2022 17:38";CET;1222848;27589579,42
"FAUVET GIREL";FR0000063034;FAUV;"Euronext Paris";EUR;20,20;20,20;20,20;20,20;"28/03/2022 16:30";CET;14;282,80
FAYENC.SARREGUEMI.;FR0000031973;FAYE;"Euronext Paris";EUR;19,60;19,60;19,60;19,60;"06/04/2022 16:30";CET;10;196,00
"FBD HOLDINGS PLC";IE0003290289;EG7;"Euronext Dublin";EUR;10,00;10,00;9,74;10,00;"12/04/2022 21:00";IST;17827;175576,84
FD;FR0012300424;MLFDV;"Euronext Access Paris";EUR;0,80;0,80;0,80;0,80;"28/02/2022 11:30";CET;400;320,00
"FD TECHNOLOGIES";GB0031477770;GYQ;"Euronext Growth Dublin";EUR;29,00;29,00;28,80;29,00;"11/04/2022 20:57";IST;309;8930,20
FDJ;FR0013451333;FDJ;"Euronext Paris";EUR;34,68;35,10;34,43;34,99;"12/04/2022 17:35";CET;158327;5528379,28
FERM.CAS.MUN.CANNE;FR0000062101;FCMC;"Euronext Paris";EUR;1170,00;1170,00;1170,00;1170,00;"11/04/2022 17:27";CET;10;11700,00
FERMENTALG;FR0011271600;FALG;"Euronext Paris";EUR;2,782;2,782;2,68;2,702;"12/04/2022 17:35";CET;40746;110573,746
"FI BELGO-TUNISIENN";BE0011238830;-;"Euronext Expert Market";EUR;221,10;221,10;221,10;221,10;"07/07/2015 11:30";CET;323;71415,30
"FIDUCIAL OFF.SOL.";FR0000061418;SACI;"Euronext Paris";EUR;27,80;27,80;27,80;27,80;"12/04/2022 11:30";CET;1;27,80
"FIDUCIAL REAL EST.";FR0000060535;ORIA;"Euronext Paris";EUR;183,00;183,00;183,00;183,00;"12/04/2022 11:30";CET;1;183,00
"FIGEAC AERO";FR0011665280;FGA;"Euronext Paris";EUR;5,16;5,24;5,09;5,13;"12/04/2022 17:35";CET;27017;139614,59
FIMMOBEL;BE0945246784;-;"Euronext Expert Market";EUR;450,00;450,00;450,00;450,00;"04/12/2018 11:30";CET;1;450,00
"FIN.ETANG BERRE";FR0000062341;BERR;"Euronext Paris";EUR;6,80;6,80;6,80;6,80;"12/04/2022 16:30";CET;22418;152442,40
"FIN.ETANG BERRE PF";FR0000062507;EBPF;"Euronext Paris";EUR;155,00;155,00;155,00;155,00;"06/04/2022 16:30";CET;10;1550,00
"FIN.OUEST AFRICAIN";SN0000033192;FOAF;"Euronext Paris";EUR;3,24;3,24;3,24;3,24;"07/04/2022 16:30";CET;1;3,24
"FINANCIERE MARJOS";FR0000060824;FINM;"Euronext Paris";EUR;0,18;0,18;0,178;0,178;"12/04/2022 16:30";CET;3250;582,70
FINASUCRE;BE0012544319;-;"Euronext Expert Market";EUR;4000,00;4000,00;4000,00;4000,00;"26/05/2020 11:30";CET;4;16000,00
FINATIS;FR0000035123;FNTS;"Euronext Paris";EUR;29,80;29,80;29,80;29,80;"08/04/2022 11:30";CET;2;59,60
FINAXO;FR0010487272;MLFXO;"Euronext Access Paris";EUR;4,70;4,70;4,70;4,70;"25/07/2018 16:30";CET;1000;4700,00
FIPP;FR0000038184;FIPP;"Euronext Paris";EUR;0,133;0,142;0,133;0,14;"12/04/2022 17:29";CET;4530;630,69
FIRSTCAUTION;CH0120879058;MLFIR;"Euronext Access Paris";EUR;19,50;19,50;19,50;19,50;"18/05/2021 11:30";CET;51;994,50
"FJORDKRAFT HOLDING";NO0010815673;FKRFT;"Oslo Børs";NOK;26,20;27,30;25,88;26,94;"12/04/2022 16:25";CET;998454;26574429,26
"FLEURY MICHON";FR0000074759;ALFLE;"Euronext Growth Paris";EUR;22,00;22,00;20,90;21,30;"12/04/2022 17:21";CET;1437;30785,80
"FLEX LNG";BMG359472021;FLNG;"Oslo Børs";NOK;253,60;254,80;249,60;252,20;"12/04/2022 16:27";CET;161292;40764066,00
FLEXDEAL;PTFXD0AM0018;FLEXD;"Euronext Lisbon";EUR;4,76;5,00;4,76;4,76;"08/04/2022 18:36";BST;4689;22835,64
FLORIDIENNE;BE0003215143;FLOB;"Euronext Brussels";EUR;810,00;810,00;810,00;810,00;"12/04/2022 16:30";CET;13;10530,00
"FLOW TRADERS";NL0011279492;FLOW;"Euronext Amsterdam";EUR;31,90;31,96;31,38;31,48;"12/04/2022 17:35";CET;115241;3641396,34
FLOWSPARKS;BE0003847648;UNI;"Euronext Access Brussels";EUR;20,00;20,00;20,00;20,00;"12/04/2022 16:30";CET;500;10000,00
"FLUTTER ENTERTAIN";IE00BWT6H894;FLTR;"Euronext Dublin";EUR;99,74;103,00;99,58;100,90;"12/04/2022 21:05";IST;261614;26453393,55
"FLUXYS BELGIUM D";BE0974265945;FLUX;"Euronext Brussels";EUR;30,20;30,20;29,80;30,00;"12/04/2022 17:35";CET;1872;56273,00
FLYR;NO0010931900;FLYR;"Euronext Growth Oslo";NOK;1,67;1,674;1,59;1,599;"12/04/2022 16:26";CET;5903966;9510032,826
"FNAC DARTY";FR0011476928;FNAC;"Euronext Paris";EUR;47,20;47,20;46,56;47,02;"12/04/2022 17:37";CET;25183;1181028,72
FNPTECHNOLOGIESSA;FR0013230067;MLFNP;"Euronext Access Paris";EUR;0,71;0,71;0,71;0,71;"25/03/2022 11:30";CET;99;70,29
"FOCUS HOME INT";FR0012419307;ALFOC;"Euronext Growth Paris";EUR;40,65;40,65;39,40;39,90;"12/04/2022 17:35";CET;2897;115614,45
"FONCIERE 7 INVEST";FR0000065930;LEBL;"Euronext Paris";EUR;0,735;0,735;0,735;0,735;"12/04/2022 16:30";CET;100;73,50
"FONCIERE ATLAND";FR0013455482;FATL;"Euronext Paris";EUR;42,60;42,60;41,40;41,40;"12/04/2022 15:20";CET;166;6971,20
"FONCIERE EURIS";FR0000038499;EURS;"Euronext Paris";EUR;9,30;9,30;9,30;9,30;"12/04/2022 16:30";CET;501;4659,30
"FONCIERE INEA";FR0010341032;INEA;"Euronext Paris";EUR;47,50;47,50;46,60;46,60;"12/04/2022 14:21";CET;804;37548,20
"FONCIERE LYONNAISE";FR0000033409;FLY;"Euronext Paris";EUR;86,20;88,00;85,20;88,00;"12/04/2022 17:39";CET;1009;87557,60
"FONCIERE VINDI";FR0011605617;MLVIN;"Euronext Access Paris";EUR;2,40;2,40;2,40;2,40;"12/04/2022 16:30";CET;8;19,20
"FONCIERE VOLTA";FR0000053944;SPEL;"Euronext Paris";EUR;7,40;7,40;7,40;7,40;"12/04/2022 16:30";CET;350;2590,00
"FOOT LOCKER";US3448491049;FOOTL;"Traded not listed Brussels";USD;61,64;61,64;61,64;61,64;"06/07/2021 15:34";CET;20;1232,80
"FORESTIERE EQUAT.";CI0000053161;FORE;"Euronext Paris";EUR;570,00;570,00;570,00;570,00;"05/04/2022 11:30";CET;2;1140,00
FORFARMERS;NL0011832811;FFARM;"Euronext Amsterdam";EUR;3,50;3,55;3,465;3,535;"12/04/2022 17:37";CET;156336;547656,725
"FORSEE POWER";FR0014005SB3;FORSE;"Euronext Paris";EUR;3,70;3,70;3,50;3,62;"12/04/2022 17:35";CET;15753;56128,205
FOUNTAIN;BE0003752665;FOU;"Euronext Brussels";EUR;1,05;1,05;1,05;1,05;"11/04/2022 16:30";CET;8;8,40
"FOUNTAINE PAJOT";FR0010485268;ALFPC;"Euronext Growth Paris";EUR;115,40;116,00;115,20;115,80;"12/04/2022 17:35";CET;1274;147260,60
FOYER;NSCEX0000018;-;"Euronext Expert Market";EUR;64,01;64,01;64,01;64,01;"15/03/2022 11:30";CET;100;6401,00
"FRANCAISE ENERGIE";FR0013030152;FDE;"Euronext Paris";EUR;44,80;47,35;44,05;47,25;"12/04/2022 17:35";CET;20897;958019,80
"FRANCE SOIR GROUPE";FR0013222346;MLFSG;"Euronext Access Paris";EUR;0,0045;0,0045;0,0045;0,0045;"12/04/2022 11:30";CET;5000;22,50
"FRANCE TOURISME";FR0010823724;MLFTI;"Euronext Access Paris";EUR;0,046;0,046;0,045;0,045;"12/04/2022 16:30";CET;5000;227,50
FREELANCE.COM;FR0004187367;ALFRE;"Euronext Growth Paris";EUR;7,51;7,51;7,40;7,40;"12/04/2022 17:35";CET;9458;70202,27
FREY;FR0010588079;FREY;"Euronext Paris";EUR;33,20;33,20;33,20;33,20;"12/04/2022 12:59";CET;33;1095,60
"FROID INVEST";BE6326486493;-;"Euronext Expert Market";EUR;0,01;0,01;0,01;0,01;"23/02/2021 11:30";CET;2900;29,00
FRONTLINE;BMG3682E1921;FRO;"Oslo Børs";NOK;82,00;83,25;80,20;81,75;"12/04/2022 16:25";CET;1459167;119358866,30
FRØY;NO0010936792;FROY;"Oslo Børs";NOK;47,10;47,95;47,00;47,00;"12/04/2022 16:25";CET;19897;940429,45
FUGRO;NL00150003E1;FUR;"Euronext Amsterdam";EUR;11,35;11,43;11,08;11,41;"12/04/2022 17:35";CET;384464;4337447,26
"FUT.CLUBE PORTO";PTFCP0AM0008;FCP;"Euronext Lisbon";EUR;0,99;0,99;0,94;0,94;"12/04/2022 20:30";BST;201;198,49
G.A.I.;FR0000053415;MLGAI;"Euronext Access Paris";EUR;80,00;80,00;80,00;80,00;"23/12/2021 16:34";CET;40;3200,00
GALAPAGOS;BE0003818359;GLPG;"Euronext Amsterdam, Brussels";EUR;61,42;62,74;60,58;61,90;"12/04/2022 17:35";CET;222275;13731694,74
GALEO;FR0011100759;MLGAL;"Euronext Access Paris";EUR;1,50;1,50;1,50;1,50;"30/03/2022 11:30";CET;713;1069,50
GALIMMO;FR0000030611;GALIM;"Euronext Paris";EUR;13,30;13,30;13,30;13,30;"12/04/2022 11:30";CET;1;13,30
"GALP ENERGIA-NOM";PTGAL0AM0009;GALP;"Euronext Lisbon";EUR;11,77;12,12;11,77;11,975;"12/04/2022 21:38";BST;2689681;32205870,57
"GAMING INNOVATION";US36467X2062;GIG;"Oslo Børs";NOK;18,16;18,44;18,06;18,25;"12/04/2022 16:25";CET;25667;467830,78
GASCOGNE;FR0000124414;ALBI;"Euronext Growth Paris";EUR;3,33;3,55;3,33;3,53;"12/04/2022 17:24";CET;3351;11462,95
GAUMONT;FR0000034894;GAM;"Euronext Paris";EUR;106,00;106,00;103,00;103,00;"12/04/2022 11:50";CET;66;6965,00
GAUSSIN;FR0013495298;ALGAU;"Euronext Growth Paris";EUR;5,51;5,545;5,325;5,42;"12/04/2022 17:35";CET;161828;875473,945
GBL;BE0003797140;GBLB;"Euronext Brussels";EUR;92,50;93,44;91,80;92,50;"12/04/2022 17:35";CET;97273;9008831,92
"GC RIEBER SHIPPING";NO0010262686;RISH;"Oslo Børs";NOK;9,54;9,98;9,54;9,70;"12/04/2022 16:03";CET;999;9580,50
"GEA GRENOBL.ELECT.";FR0000053035;GEA;"Euronext Paris";EUR;90,50;90,50;90,50;90,50;"12/04/2022 09:00";CET;1;90,50
"GECI INTL";FR0000079634;ALGEC;"Euronext Growth Paris";EUR;0,0072;0,0073;0,007;0,0072;"12/04/2022 17:35";CET;1226050;8857,845
GECINA;FR0010040865;GFC;"Euronext Paris";EUR;110,90;111,60;109,90;110,40;"12/04/2022 17:35";CET;87791;9695528,00
"GEN BELGE ARGENTIN";BE6303070104;-;"Euronext Expert Market";EUR;27,82;27,82;27,82;27,82;"10/07/2018 11:30";CET;650;18083,00
"GENERAL ELECTRIC";US3696043013;GNE;"Euronext Paris";EUR;81,60;83,00;81,60;83,00;"12/04/2022 16:42";CET;33;2736,20
"GENERIX GROUP";FR0010501692;GENX;"Euronext Paris";EUR;6,68;6,70;6,60;6,60;"12/04/2022 17:35";CET;5013;33490,62
GENEURO;CH0308403085;GNRO;"Euronext Paris";EUR;3,22;3,22;3,19;3,19;"12/04/2022 10:41";CET;380;1219,22
GENFIT;FR0004163111;GNFT;"Euronext Paris";EUR;3,752;3,778;3,638;3,734;"12/04/2022 17:35";CET;179680;665319,428
"GENK LOGIST. CERT";BE0003740546;GENK;"Euronext Brussels";EUR;8,911;8,911;8,911;8,911;"11/04/2022 11:30";CET;12;106,93
"GENOMIC VISION";FR0011799907;GV;"Euronext Paris";EUR;0,11;0,1298;0,11;0,1151;"12/04/2022 17:29";CET;1070077;126039,2567
GENOWAY;FR0004053510;ALGEN;"Euronext Growth Paris";EUR;3,50;3,50;3,48;3,48;"12/04/2022 15:11";CET;6165;21547,085
"GENSIGHT BIOLOGICS";FR0013183985;SIGHT;"Euronext Paris";EUR;2,338;2,49;2,25;2,438;"12/04/2022 17:39";CET;383740;913118,144
"GENTIAN DIAGNOSTIC";NO0010748866;GENT;"Oslo Børs";NOK;48,00;48,00;48,00;48,00;"12/04/2022 11:03";CET;1079;51792,00
"GENTLEMENS EQUITY";PTGVE1AE0009;MLGEQ;"Euronext Access Paris";EUR;0,091;0,091;0,091;0,091;"11/04/2022 16:30";CET;500;45,50
GEOJUNXION;NL0000430106;GOJXN;"Euronext Amsterdam";EUR;2,04;2,14;2,00;2,03;"12/04/2022 17:11";CET;15985;32488,76
"GETLINK SE";FR0010533075;GET;"Euronext Paris";EUR;16,625;16,825;16,595;16,67;"12/04/2022 17:35";CET;1058475;17660527,775
GEVELOT;FR0000033888;ALGEV;"Euronext Growth Paris";EUR;180,00;180,00;180,00;180,00;"12/04/2022 16:36";CET;552;99360,00
"GIGANTE SALMON";NO0011013765;GIGA;"Euronext Growth Oslo";NOK;5,38;5,38;5,22;5,24;"12/04/2022 16:25";CET;64827;342981,24
GIMV;BE0003699130;GIMB;"Euronext Brussels";EUR;55,00;55,30;54,60;55,10;"12/04/2022 17:35";CET;4679;257422,60
"GJENSIDIGE FORSIKR";NO0010582521;GJF;"Oslo Børs";NOK;216,60;218,20;215,80;216,60;"12/04/2022 16:27";CET;254912;55220808,20
"GL EVENTS";FR0000066672;GLO;"Euronext Paris";EUR;17,18;17,18;16,98;17,04;"12/04/2022 17:35";CET;18169;309584,64
"GLANBIA PLC";IE0000669501;GL9;"Euronext Dublin";EUR;10,25;10,29;10,07;10,19;"12/04/2022 21:04";IST;653803;6642466,38
"GLASS TO POWER A";IT0005454167;MLGLA;"Euronext Access Paris";EUR;-;-;-;-;-;CET;-;-
"GLASS TO POWER B";IT0005454175;MLGLB;"Euronext Access Paris";EUR;15,80;15,80;14,80;14,80;"12/04/2022 16:30";CET;287;4434,60
"GLASS TO POWER WAR";IT0005454134;MLGLW;"Euronext Access Paris";EUR;-;-;-;-;-;CET;-;-
"GLENVEAGH PROP.PLC";IE00BD6JX574;GVR;"Euronext Dublin";EUR;1,19;1,19;1,15;1,17;"12/04/2022 21:00";IST;1481328;1729618,672
GLINTT;PTPAD0AM0007;GLINT;"Euronext Lisbon";EUR;0,25;0,252;0,25;0,252;"12/04/2022 17:55";BST;1719;433,15
"GLOBAL BIOENERGIES";FR0011052257;ALGBE;"Euronext Growth Paris";EUR;4,85;4,86;4,765;4,86;"12/04/2022 17:35";CET;18297;88127,215
"GLOBAL PIELAGO";ES0105537007;MLNDG;"Euronext Access Paris";EUR;4,92;4,92;4,92;4,92;"16/04/2021 00:00";CET;-;-
"GNP ENERGY";NO0010886013;GNP;"Euronext Growth Oslo";NOK;16,05;16,40;16,00;16,15;"12/04/2022 12:55";CET;5563;89825,55
"GOLD BY GOLD";FR0011208693;ALGLD;"Euronext Growth Paris";EUR;2,38;2,50;2,38;2,50;"12/04/2022 16:30";CET;4199;10155,50
"GOLDEN ENERGY OFF";NO0010813843;GEOS;"Euronext Growth Oslo";NOK;1,34;1,38;1,30;1,31;"12/04/2022 16:26";CET;774746;1018278,78
"GOLDEN OCEAN GROUP";BMG396372051;GOGL;"Oslo Børs";NOK;99,52;102,40;98,00;101,10;"12/04/2022 16:25";CET;875911;87872664,43
GOODTECH;NO0004913609;GOD;"Oslo Børs";NOK;7,50;7,77;7,40;7,70;"12/04/2022 16:17";CET;92771;709572,00
"GOSSON KESSALES";BE0011395465;-;"Euronext Expert Market";EUR;55,11;55,11;55,11;55,11;"09/06/2015 11:30";CET;1;55,11
"GOUR MEDICAL";FR0013371507;MLGML;"Euronext Access Paris";EUR;0,062;0,062;0,062;0,062;"12/04/2022 11:30";CET;10;0,62
"GP BHND SHA";LU2434421173;BHND;"Euronext Amsterdam";EUR;9,94;10,00;9,94;10,00;"12/04/2022 09:03";CET;100;999,40
"GP BHND TR SHA";LU2437856854;BHNDT;"Euronext Amsterdam";EUR;-;-;-;-;-;CET;-;-
"GP BHND WARR";LU2434421330;BHNDW;"Euronext Amsterdam";EUR;0,30;0,30;0,30;0,30;"29/03/2022 16:50";CET;50000;15000,00
"GPE GROUP PIZZORNO";FR0010214064;GPE;"Euronext Paris";EUR;41,80;42,40;40,90;42,40;"12/04/2022 17:35";CET;900;37598,00
"GPE PAROT (AUTO)";FR0013204070;ALPAR;"Euronext Growth Paris";EUR;2,28;2,28;2,28;2,28;"12/04/2022 09:16";CET;20;45,60
"GRAINES VOLTZ";FR0000065971;GRVO;"Euronext Paris";EUR;165,50;165,50;157,00;158,00;"12/04/2022 17:35";CET;578;92953,00
"GRAM CAR CARRIERS";NO0011109563;GCC;"Euronext Growth Oslo";NOK;103,00;103,16;100,00;100,00;"12/04/2022 16:25";CET;16831;1714683,68
"GREAT WESTERN MIN.";IE00B1FR8863;8GW;"Euronext Growth Dublin";EUR;0,0015;0,0015;0,0015;0,0015;"10/02/2022 17:05";IST;333334;500,00
"GREEN MINERALS";NO0010907744;GEM;"Euronext Growth Oslo";NOK;14,00;15,00;13,50;14,50;"12/04/2022 15:54";CET;871;12137,00
"GREENCOAT REN.";IE00BF2NR112;GRP;"Euronext Growth Dublin";EUR;1,15;1,17;1,15;1,155;"12/04/2022 21:00";IST;182771;211773,32
GREENVOLT;PTGNV0AM0001;GVOLT;"Euronext Lisbon";EUR;7,45;7,56;7,35;7,39;"12/04/2022 21:35";BST;489579;3637183,21
GREENYARD;BE0003765790;GREEN;"Euronext Brussels";EUR;7,72;7,72;7,44;7,47;"12/04/2022 17:35";CET;24289;182280,47
"GRIEG SEAFOOD";NO0010365521;GSF;"Oslo Børs";NOK;134,00;134,50;131,50;133,60;"12/04/2022 16:25";CET;283074;37746444,30
GROLLEAU;FR0014005ZM5;ALGRO;"Euronext Growth Paris";EUR;9,18;9,18;8,74;9,12;"12/04/2022 14:56";CET;193;1691,70
"GRONG SPAREBANK";NO0010636491;GRONG;"Euronext Growth Oslo";NOK;151,00;151,00;151,00;151,00;"12/04/2022 16:04";CET;750;113250,00
"GROTTES DE HAN/s/L";BE0057677594;-;"Euronext Expert Market";EUR;122,00;122,00;122,00;122,00;"21/11/2017 11:30";CET;63;7686,00
"GROUP SFIT";FR00140066X4;MLTHO;"Euronext Access Paris";EUR;8,00;8,00;8,00;8,00;"12/04/2022 11:30";CET;5;40,00
"GROUPE BERKEM";FR00140069V2;ALKEM;"Euronext Growth Paris";EUR;9,38;9,40;9,38;9,40;"12/04/2022 13:52";CET;951;8932,00
"GROUPE CARNIVOR";FR0000076960;MLGRC;"Euronext Access Paris";EUR;23,80;23,80;23,80;23,80;"04/04/2022 16:30";CET;23;547,40
"GROUPE CASOL";FR0014003RM7;MLCAS;"Euronext Access Paris";EUR;0,50;0,50;0,50;0,50;"12/04/2022 16:30";CET;540;270,00
"GROUPE CRIT";FR0000036675;CEN;"Euronext Paris";EUR;64,00;64,60;63,00;64,60;"12/04/2022 17:35";CET;940;59962,40
"GROUPE FLO";FR0014004X25;FLO;"Euronext Paris";EUR;16,20;17,00;16,10;17,00;"12/04/2022 14:55";CET;29;489,40
"GROUPE GORGE";FR0000062671;GOE;"Euronext Paris";EUR;19,10;19,48;18,94;19,28;"12/04/2022 17:35";CET;12641;242494,54
"GROUPE GUILLIN";FR0012819381;ALGIL;"Euronext Growth Paris";EUR;20,05;20,05;19,16;19,26;"12/04/2022 17:35";CET;5072;98635,71
"GROUPE IRD";FR0000124232;IRD;"Euronext Paris";EUR;25,005;25,005;25,00;25,00;"12/04/2022 17:29";CET;17;425,005
"GROUPE JAJ";FR0004010338;GJAJ;"Euronext Paris";EUR;1,75;1,75;1,75;1,75;"12/04/2022 16:30";CET;5;8,75
"GROUPE JOSI";BE0011606630;-;"Euronext Expert Market";EUR;1432,00;1432,00;1432,00;1432,00;"21/04/2015 12:00";CET;91;130312,00
"GROUPE LDLC";FR0000075442;ALLDL;"Euronext Growth Paris";EUR;31,65;31,65;30,85;31,40;"12/04/2022 17:35";CET;22163;695648,35
"GROUPE OPEN";FR0004050300;OPN;"Euronext Paris";EUR;33,50;33,50;33,50;33,50;"12/04/2022 17:00";CET;4604;154234,00
"GROUPE PARTOUCHE";FR0012612646;PARP;"Euronext Paris";EUR;20,10;20,10;19,70;19,70;"12/04/2022 17:23";CET;1040;20803,40
"GROUPE PLUS-VALUES";FR0010529719;MLPVG;"Euronext Access Paris";EUR;0,01;0,01;0,01;0,01;"18/03/2013 15:00";CET;20000;200,00
"GROUPE SFPI";FR0004155000;SFPI;"Euronext Paris";EUR;2,61;2,71;2,61;2,65;"12/04/2022 17:35";CET;24945;65920,93
"GROUPE TERA";FR0013429404;ALGTR;"Euronext Growth Paris";EUR;6,00;6,00;5,90;5,90;"12/04/2022 16:03";CET;461;2723,65
GROUPIMO;FR0014000RP6;ALIMO;"Euronext Growth Paris";EUR;1,63;1,63;1,63;1,63;"11/04/2022 11:30";CET;29;47,27
GROWNERS;BE0003861789;-;"Euronext Expert Market";EUR;8,00;8,00;8,00;8,00;"26/10/2021 11:30";CET;1065;8520,00
"GT BIOPHARMA INC";US36254L2097;GTBP;"Euronext Paris";EUR;0,55;0,55;0,55;0,55;"24/12/2020 11:30";CET;211;116,05
GTT;FR0011726835;GTT;"Euronext Paris";EUR;111,10;114,10;111,00;114,00;"12/04/2022 17:35";CET;72659;8221836,60
"GUANDAO PUER INVES";LU1840650458;MLGDI;"Euronext Access Paris";EUR;0,46;0,46;0,46;0,46;"21/03/2022 11:30";CET;257;118,22
GUERBET;FR0000032526;GBT;"Euronext Paris";EUR;26,20;26,50;25,75;26,50;"12/04/2022 17:35";CET;16167;423256,55
GUILLEMOT;FR0000066722;GUI;"Euronext Paris";EUR;13,20;13,30;13,04;13,30;"12/04/2022 17:35";CET;8070;105769,82
GYLDENDAL;NO0004288200;GYL;"Oslo Børs";NOK;590,00;590,00;580,00;580,00;"06/04/2022 11:06";CET;81;47000,00
"H2O INNOVATION INC";CA4433003064;ALHEO;"Euronext Growth Paris";EUR;1,70;1,70;1,70;1,70;"11/04/2022 11:30";CET;180;306,00
"HAFFNER ENERGY";FR0014007ND6;ALHAF;"Euronext Growth Paris";EUR;8,568;8,568;8,30;8,35;"12/04/2022 17:35";CET;7670;64405,403
"HAFNIA LIMITED";BMG4233B1090;HAFNI;"Oslo Børs";NOK;22,85;23,90;22,85;23,80;"12/04/2022 16:25";CET;183938;4320796,50
"HAL TRUST";BMG455841020;HAL;"Euronext Amsterdam";EUR;137,80;138,60;136,20;138,00;"12/04/2022 17:35";CET;9132;1256638,00
"HAMILTON GLOBAL OP";GB00BMDXQ672;ALHGO;"Euronext Growth Paris";EUR;53,00;53,00;53,00;53,00;"12/04/2022 09:00";CET;1;53,00
"HAMMERSON PLC";GB00BK7YQK64;HMSO;"Euronext Dublin";GBP;0,3342;0,3342;0,31;0,31;"08/03/2022 19:13";IST;72755;23195,60
HAMON;BE0974352842;HAMO;"Euronext Brussels";EUR;0,788;0,788;0,752;0,782;"28/10/2021 17:35";CET;1941;1491,68
HARMONYCHAIN;NO0010921299;HMONY;"Euronext Growth Oslo";NOK;0,913;0,919;0,851;0,856;"12/04/2022 16:08";CET;225975;194870,297
"HAULOTTE GROUP";FR0000066755;PIG;"Euronext Paris";EUR;4,03;4,03;3,935;4,02;"12/04/2022 17:35";CET;5688;22824,495
"HAV GROUP";NO0010931918;HAV;"Euronext Growth Oslo";NOK;16,10;16,46;16,08;16,46;"12/04/2022 16:25";CET;24135;393245,84
"HAVILA KYSTRUTEN";NO0011045429;HKY;"Euronext Growth Oslo";NOK;18,75;18,75;17,15;17,20;"12/04/2022 16:25";CET;13498;239491,90
"HAVILA SHIPPING";NO0010257728;HAVI;"Oslo Børs";NOK;5,54;5,80;5,29;5,45;"12/04/2022 16:25";CET;208693;1139340,62
"HAVYARD GROUP";NO0010708605;HYARD;"Oslo Børs";NOK;6,60;6,89;6,60;6,72;"12/04/2022 16:07";CET;32619;215749,22
HDF;FR0014003VY4;HDF;"Euronext Paris";EUR;31,20;32,15;31,00;31,60;"12/04/2022 17:24";CET;6099;192289,50
HEALTH;FR0013251584;MLAHC;"Euronext Access Paris";EUR;0,60;0,60;0,60;0,60;"23/03/2022 16:30";CET;370;222,00
"HEALTHBEACON SHA";IE00014QAJZ5;HBCN;"Euronext Growth Dublin";EUR;5,00;5,00;5,00;5,00;"11/04/2022 20:01";IST;20200;100989,00
"HEALTHCARE ACTIVOS";ES0105498002;MLHAY;"Euronext Access Paris";EUR;-;-;-;-;-;CET;-;-
"HEDOSOPHIA ORD SHA";KYG4406A1022;HEGA;"Euronext Amsterdam";EUR;9,65;9,80;9,65;9,80;"04/04/2022 14:25";CET;2107;20482,55
"HEDOSOPHIA UNITS";KYG4406A1287;HEGAU;"Euronext Amsterdam";EUR;9,80;9,80;9,80;9,80;"15/03/2022 10:15";CET;25;245,00
"HEDOSOPHIA WARRANT";KYG4406A1105;HEGAW;"Euronext Amsterdam";EUR;0,50;0,87;0,50;0,87;"01/03/2022 14:12";CET;6243;3209,93
HEIJMANS;NL0009269109;HEIJM;"Euronext Amsterdam";EUR;14,60;14,70;14,24;14,64;"12/04/2022 17:37";CET;133317;1935439,64
HEINEKEN;NL0000009165;HEIA;"Euronext Amsterdam";EUR;87,94;88,78;86,58;88,60;"12/04/2022 17:35";CET;490835;43249380,20
"HEINEKEN HOLDING";NL0000008977;HEIO;"Euronext Amsterdam";EUR;70,85;71,50;70,00;71,25;"12/04/2022 17:35";CET;125156;8887747,00
HERIGE;FR0000066540;ALHRG;"Euronext Growth Paris";EUR;42,40;43,00;41,30;41,90;"12/04/2022 17:24";CET;2110;88594,60
"HERMES INTL";FR0000052292;RMS;"Euronext Paris";EUR;1240,00;1284,00;1227,50;1263,00;"12/04/2022 17:35";CET;59992;75526800,00
"HEXAGON COMPOSITES";NO0003067902;HEX;"Oslo Børs";NOK;32,88;33,60;32,38;33,44;"12/04/2022 16:25";CET;461828;15306010,62
"HEXAGON PURUS";NO0010904923;HPUR;"Euronext Growth Oslo";NOK;36,12;39,00;35,94;36,76;"12/04/2022 16:25";CET;633946;23474429,86
HEXAOM;FR0004159473;HEXA;"Euronext Paris";EUR;30,50;30,50;29,60;29,80;"12/04/2022 17:35";CET;3819;115368,60
